Image,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Class
Image1981,0.35033820159576007,0.28668950610135546,0.5203861225830444,0.03959163312185219,0.0367753582793913,0.005161838175131017,0.03203709526630593,0.14952864480995037,0.0325964212379177,0.4660773188386159,0.14229165442320452,0.9329390392210768,0.0,1
Image1982,0.1804114556012628,0.11386535427802988,0.31638165057681084,0.14660043063233413,0.045150782770091914,0.006219298243359722,0.03580130234091865,0.329529591145854,0.12637616319312045,0.5394404541429366,0.15324862009665563,0.8640470655270263,0.0,0
Image1983,0.2189425103301035,0.12867049963147625,0.33826241376460364,0.29625216577145197,0.03262416520310573,0.004062883113753658,0.02030412216174204,0.4954571611493095,0.2656019910699947,0.69275034254702,0.08674860950066753,0.9350104824880545,0.0,0
Image1984,0.28933169524125074,0.1648516143462643,0.3869761599259099,0.30514286916540534,0.02241647487463131,0.0025548393405922312,0.021798299895540007,0.5042311312846078,0.2743734464622459,0.6940356779184803,0.09025042900394738,0.9369588865757255,0.0,0
Image1985,0.22694753503952617,0.21483254628303752,0.4462090214484752,0.09544403093217968,0.057969510122469724,0.009548929785574728,0.04125424639724763,0.2561975245002091,0.08097793086172744,0.49843775876834573,0.1561698560392158,0.9261566651541422,0.0,1
Image1986,0.255687308467464,0.15325693344136823,0.37200216285881693,0.17998013951496758,0.030184081074295134,0.0037778908935533363,0.030555116849342357,0.37141547172829914,0.15674426461714913,0.5827153285087596,0.12918773520530727,0.89666054335934,0.0,0
Image1987,0.15365763875468197,0.10022581263973371,0.2949379136333681,0.18015817121322622,0.057320174027167596,0.009221506120992307,0.039235095160333855,0.3719052972051153,0.1571184836028177,0.5416558702444968,0.15830547762182756,0.8632542141000634,0.0,0
Image1988,0.3917984962682798,0.2040309745804068,0.43404337918997843,0.27988469938417404,0.013589724750866457,0.0015089083549664388,0.02177948282161298,0.48024552726272784,0.250730204783712,0.6360978824979077,0.11207158229458317,0.9419835111312236,0.0,0
Image1989,0.4147718174539628,0.20601895346605184,0.43630603915083743,0.2721611202597021,0.01071125817733442,0.001183706568679825,0.019742643332273987,0.4725454423327997,0.2433643693154625,0.6265846907091549,0.10665133563305379,0.9459367301887944,0.0,0
Image1990,0.09361282129151605,0.07593877867441884,0.25281235233465865,0.5262689273261666,0.09156416962042974,0.016518951770819006,0.05682616997863199,0.6903596352427909,0.49380509446196647,0.7301301161357137,0.16743948306577353,0.8707956859069128,0.0,0
Image1991,0.36833742856354085,0.18096873524115395,0.40694678973791437,0.17034977282598557,0.012035186133721364,0.0012086820760297138,0.02026366281587852,0.35922087052284135,0.1475700095954394,0.6037288951429718,0.09940312860479723,0.9203918282195187,0.0,0
Image1992,0.26077827779464996,0.13950405431704377,0.35349143016020157,0.18830958855710303,0.02503307907904844,0.002901944391632501,0.025649729853298244,0.38104896540798316,0.16418509706015846,0.5963726141102211,0.12352002832562978,0.8956840605619321,0.0,0
Image1993,0.3405828110764469,0.17139743227131155,0.39519912216236536,0.18271188832790816,0.014709700814185926,0.001526740543513097,0.024384399561545058,0.37431964182280225,0.15896945224715253,0.6092758277921602,0.10943500125871924,0.9027078117781673,0.0,0
Image1994,0.4985293982312289,0.5821936374180322,0.755266403921313,0.003952030257171622,0.03135408491096096,0.0038553698058677276,0.08901323606276779,0.029169898055856798,0.0031306603966225035,0.2992060666142481,0.2807890503096208,0.7909865619540812,0.0,1
Image1995,0.011899634650248932,0.022687504611176575,0.12533558160505387,0.012219416831056953,0.4705124931542489,0.25141646406847035,0.06061990138493724,0.06756847576607308,0.009637453750628952,0.19052774102977185,0.293988017273787,0.828156906012651,0.0,1
Image1996,0.9468153833411554,0.8758744156393307,0.9337761946848838,0.13558634700415156,0.0045278431055188195,0.0003919854905216971,0.129559677333627,0.3150520680736668,0.11662998080737519,0.5457265355866237,0.22579757013930746,0.8766584199311573,0.0,0
Image1997,1.0,0.8936960521776935,0.9435603038591308,0.14905319352824656,0.0022585379719764,0.00016707508834011868,0.09378770318776573,0.33321292988730983,0.12891727243932183,0.5249016766986521,0.2136334180571483,0.9143461500151977,0.0,0
Image1998,0.2239382310446061,0.24389855037362382,0.4775107339067985,0.26604105220147245,0.060211355156793385,0.00918015429741052,0.11970186870208786,0.46673621519075126,0.2378794731169791,0.5563740563112243,0.27827982097825604,0.8523533829300343,0.0,0
Image1999,0.53412293052833,0.3101800936724053,0.542569076871698,0.03410039971723931,0.023255431727958346,0.003439239452392262,0.022599767639981477,0.1358497434007078,0.027905818307238116,0.47535958041917104,0.11372722082137382,0.9422443296905105,0.0,1
Image2000,0.23414455702493053,0.16416457965184592,0.3861037625782946,0.665602129064872,0.037178566117737434,0.004892957938811844,0.022897117746496366,0.7905148241273229,0.6382451443282441,0.7925020032526952,0.08522520283543995,0.9580639528238089,0.0,0
Image2001,0.5565169376880824,0.2621759225599618,0.49624849971540225,0.14566009106669103,0.0013110060786123284,9.364579348556485e-05,0.025195273259273055,0.3279890271063696,0.1253207388850732,0.5811430240519618,0.11165916889433661,0.9157578166618316,0.0,0
Image2002,0.5245226065910193,0.2501379938563395,0.48398355197522996,0.15628746823179407,0.0026138303036718907,0.00021650996074382232,0.025516641071508778,0.3414051960081822,0.13465851476120336,0.6110855526444591,0.10056621155304174,0.9106419438247118,0.0,0
Image2003,0.45191187432704794,0.22482337197503707,0.4571933645123306,0.17558457420874515,0.0067246452291113284,0.0006102811098663919,0.02194799379036354,0.36524909476948425,0.15207098970473915,0.6335027276181867,0.09788842323792228,0.9252732859251767,0.0,0
Image2004,0.3348149784195179,0.18802351845345316,0.415409169261457,0.26381777675035023,0.017391517887453266,0.0018731100752589058,0.026731599461144936,0.4633145291184403,0.2346778633974013,0.6550593787542541,0.10980677617545281,0.9183566538372347,0.0,0
Image2005,0.19212841537597913,0.12226880006588797,0.3289631457503854,0.36971025028499,0.04101773370288594,0.005422359693521973,0.036077468328124265,0.5633780982786721,0.3371973707569592,0.6577664872901777,0.14057291876678188,0.8911058681416697,0.0,0
Image2006,0.5508935884339669,0.26149775365142286,0.49556509229353224,0.1546879296096566,0.001542433521474658,0.00012051175474885262,0.026325983780930123,0.3396129214915857,0.13339191929163347,0.5910097181273554,0.11203994744096243,0.9135667883341161,0.0,0
Image2007,0.5006708815328133,0.2418847910695092,0.47540409749248785,0.17223493210862234,0.003661243413133411,0.0003153259456764811,0.024575788221546435,0.3614973803811716,0.14926191487657198,0.6156494192497793,0.10084327183528155,0.9166310149697212,0.0,0
Image2008,0.15452131820398876,0.10333293619467808,0.2999439894285225,0.3582274293431638,0.05346466617025256,0.007734457749465628,0.04720958711438806,0.5533827779259214,0.3261289405483357,0.6449137426981663,0.16866756569605043,0.8560632525622722,0.0,0
Image2009,0.3840092763866273,0.23087691637805133,0.4637309656626267,0.35903662914309337,0.016726771033166422,0.0019146194045269417,0.02054481374813722,0.5543675618232933,0.327211292963429,0.6652025959135202,0.09811710617262011,0.9609785706829843,0.0,0
Image2010,0.45146093886603694,0.24848416471630683,0.4822757691086342,0.2877324367736437,0.009314826242023115,0.0010030103453859507,0.02197438527816718,0.4878986804966693,0.25815918727035986,0.6209481882886981,0.10955335738070787,0.9508672756167509,0.0,0
Image2011,0.22864406467702933,0.2750414188150076,0.5090504769150533,0.004661573450271928,0.07077460011886832,0.011968269684356977,0.030380850880995677,0.03345372371717752,0.0037221951275306876,0.2833160075733989,0.1937165190821381,0.9537391970951128,0.0,1
Image2012,0.17478074413553857,0.21560903187196606,0.4470717121284518,0.005295152833639792,0.08879448786336672,0.016810355195601583,0.03896777857153023,0.03694841765196865,0.0042297572901671705,0.23072147904167242,0.22882375656969267,0.9339363873265194,0.0,1
Image2013,0.42614459383598957,0.2442031305832462,0.4778286068298668,0.2739886720124227,0.012296653660534416,0.0013326431684826494,0.02096527118616748,0.47428394790833683,0.24501787901603547,0.6265782039953675,0.10140353389830872,0.9554644659539595,0.0,0
Image2014,0.4081623919825528,0.24967951168347444,0.48351067712246226,0.008873644331139699,0.026183987512656985,0.0037567932586479013,0.03315076525665143,0.05411414439325143,0.007048972660358198,0.3588478314197131,0.1794111968774249,0.8533322585590781,0.0,1
Image2015,0.3049460257861457,0.3249189069746644,0.5560618051701001,0.0016014903978805806,0.050960644592030806,0.007614389886075616,0.026649428744216167,0.013588656863027862,0.0012637198029603334,0.2515464253375479,0.19239655493577623,0.9358546412046489,0.0,1
Image2016,0.2221197647773394,0.26583052383763384,0.4999162722906861,0.006572768385030098,0.07349789570362619,0.012762409797185802,0.031134528449506937,0.04367468983807029,0.005269881705285879,0.27912470890572205,0.1906155828195052,0.9570156773250087,0.0,1
Image2017,0.0599509492651593,0.08058927845541358,0.2613440683013673,0.0035254957803736355,0.18188606468220334,0.050121168138130216,0.050786893585993226,0.02659213162739777,0.00279097158701377,0.1788579839345553,0.3010408492119705,0.8934357768253616,0.0,1
Image2018,0.08567773759237288,0.10777176152114612,0.30696817026456824,0.5217853545018228,0.1307342924161366,0.028555602472836034,0.06540693033255612,0.6874208908849379,0.4898455246378877,0.7058409852842307,0.1565611817791986,0.9438406785596687,0.0,1
Image2019,0.09548144262536468,0.12743192177565135,0.33648143710838885,0.016844519721787462,0.13476004126501298,0.03044341533874822,0.1478509455409261,0.08570932494688197,0.013654596588686445,0.3186720136501807,0.3270050064791963,0.7792938326140812,0.0,1
Image2020,0.5164605247416336,0.4736882101691246,0.6780801499050467,0.01719867588960148,0.021337020506857644,0.0023235789533595907,0.032010854462445226,0.08619314532539385,0.01377002023746117,0.4354366762000389,0.14540747631059867,0.8976075006219522,0.0,1
Image2021,0.032446186834525034,0.05841490391734089,0.218082453976486,0.10962592464941198,0.27628060613791905,0.09560951529248322,0.3017556787423046,0.27589965138465394,0.09220351222900561,0.473483065118557,0.3247995233634588,0.706506458338837,0.0,1
Image2022,0.23542098046253132,0.23342153711180053,0.4664535661276387,0.33595917734977243,0.05480802159252444,0.008040620520584765,0.08128889786643378,0.533632952597682,0.30479891852245083,0.6248824310608382,0.2123565679206548,0.8961346242636505,0.0,0
Image2023,0.17040252891968763,0.1749451750015684,0.39959069250722107,0.4150672097919306,0.07348613780186367,0.012125520024596517,0.0869390651656209,0.6026790771986849,0.38249917706957925,0.6540389417406909,0.21711591874027847,0.8875565236284348,0.0,0
Image2024,0.4913797704830539,0.4115145009207563,0.6298198788641309,0.20966793348724855,0.017820224271171477,0.001893834460860713,0.031239066958911568,0.40615274804726476,0.18437689039010627,0.618482648717585,0.1194012563664654,0.9640582689980981,0.0,0
Image2025,0.3060466764215966,0.27887126016630803,0.5128035203473532,0.2052495603432576,0.03658266023129735,0.004635370424486594,0.03434576811891771,0.4013128470862723,0.18039381997755657,0.5629035584853236,0.13649244591482468,0.9541195248876901,0.0,0
Image2026,0.10681280656709291,0.1978587128286,0.42694751881582255,0.0011922998971964577,0.14651236900920633,0.03414196662672999,0.02017830647129034,0.01041050898568005,0.0009377353741597497,0.10339045370348923,0.20761212745112778,0.9368988997635719,0.0,1
Image2027,0.44025059127762106,0.377958719524759,0.6022541542623865,0.2005277891972063,0.021973490091199456,0.0024306283836360004,0.02992701309942675,0.3957373752886055,0.1758587960451194,0.6060986455353978,0.11995730258243945,0.9652605415115576,0.0,0
Image2028,0.24568068247701638,0.227317436717394,0.45989734328280124,0.19148770939924203,0.04640999765338331,0.006363600289030495,0.0371101731552875,0.3855606880052239,0.16772859664969725,0.5497356227016029,0.14846069357777095,0.9444086890180499,0.0,0
Image2029,0.3267082631622554,0.22397406262798372,0.4562691687338469,0.2655815940863766,0.028930926848572104,0.0036172471284884027,0.013796817263889852,0.46617447871976003,0.23735238926324922,0.636862861119791,0.09115162596967269,0.9861004794624737,0.0,0
Image2030,0.4679978465531065,0.3977313083671818,0.6186380480654344,0.027780958941311513,0.023691623675978817,0.002768699181048595,0.025137853487788624,0.11921411815761937,0.02266503465121715,0.485367482912765,0.126327623463415,0.9424225454452482,0.0,1
Image2031,0.3744853353947541,0.3615665024716103,0.5883443572780281,0.031180094216083545,0.03440684055904177,0.0043893899066075985,0.027122464239384154,0.12841942083860322,0.025502123748254436,0.4768150184977019,0.13407714776359902,0.948837213338718,0.0,1
Image2032,0.44565629515106303,0.27378436939005873,0.5078129677215114,0.14773611898739802,0.012461513032585587,0.0012136312537574948,0.01656961723008185,0.32983064118510985,0.12658291921126516,0.6651195976965358,0.08913950897574982,0.9665503789366192,0.0,0
Image2033,0.30506474144833295,0.2061685461049972,0.4364758609217568,0.1890552541382741,0.02595235036204551,0.00295479970971692,0.016681553749277593,0.381060063055599,0.16419376720904785,0.6610325418247255,0.09443652374531587,0.9686459033882513,0.0,0
Image2034,0.3717401507412834,0.257205762558209,0.4912193252960327,0.26169013090602206,0.025206051856545113,0.003054498263443382,0.01603787791237842,0.4622758656362338,0.23371026462445743,0.6228411040680513,0.10281905513887207,0.9832737393158864,0.0,0
Image2035,0.027009653699971485,0.03442659267706374,0.1607447977810621,0.011084519847997762,0.2550450151918643,0.08490490635234266,0.026937876981658906,0.06319684895868222,0.008759886018696168,0.29248223746345037,0.18081088712593155,0.8525715016156048,0.0,1
Image2036,0.40139974048204086,0.25110483940818995,0.48497933639945273,0.14624490997798198,0.015764417855348482,0.0015989266011426934,0.016053823796130583,0.32770665700812834,0.12512776338815654,0.6532583166413287,0.0915911084611972,0.9669415829367454,0.0,0
Image2037,0.2628705263061026,0.1843100311842418,0.4109748149823379,0.19099219848731736,0.032271862318872475,0.0038945997458205706,0.017300284567843337,0.3831268647618235,0.16581242571828195,0.6721692816456487,0.09723681870792866,0.9662979238428115,0.0,0
Image2038,0.20560448358686978,0.09535698488579746,0.28693643450042877,0.42207978777689414,0.03178675546054736,0.004351447666102648,0.013910981090356073,0.6081955007563128,0.3890852266274846,0.7515349597333609,0.07040564284259578,0.9405261174025314,0.0,0
Image2039,0.2909219329486581,0.11669690329018874,0.32067085831552694,0.32575646545697606,0.013016391388631442,0.0015001851417506115,0.012392529478794994,0.5236906541054216,0.2943325728052627,0.713291939703849,0.06692252449123415,0.9405468711285168,0.0,0
Image2040,0.1262554871483394,0.07191619935495962,0.24522241329108985,0.23846005626373867,0.054655856280231764,0.007937195100362355,0.028533785395229667,0.43718833964762965,0.21094188773741246,0.6368169860374117,0.12228844322540111,0.8681391917896706,0.0,0
Image2041,0.2413599845393558,0.10393075524509943,0.30089858806420783,0.343590372398807,0.023342763465790513,0.0029641376427837025,0.013794022750699353,0.5402716506620678,0.31188874951471585,0.7232554702669021,0.06921327036659648,0.9355417765570944,0.0,0
Image2042,0.3293600397559445,0.12298998932224929,0.330022637320592,0.2739151154093221,0.008711982047349583,0.0009784526364496064,0.011880351866444426,0.47401504769461644,0.2447617620218652,0.6585338592234808,0.07967627501532613,0.9396924137493592,0.0,0
Image2043,0.07021157155609557,0.041432581943064914,0.179091779641669,0.5266427532753533,0.0882053424019586,0.01567618813945913,0.026109333257614685,0.6905787922691367,0.49410101596684525,0.7474821930197564,0.10410820634332582,0.8893459569660709,0.0,0
Image2044,0.13724312783560194,0.08284507645024315,0.26539495393423934,0.6273590074066256,0.051788470391582846,0.007349542196450501,0.010593552902899572,0.762635273998518,0.5961855078439996,0.8766775148481079,0.04542542224491129,0.9755697822679306,0.0,0
Image2045,0.3308269604189102,0.14182211559548055,0.3566728952985126,0.20499359763705483,0.009879484262385656,0.000911736424599591,0.011741416333186415,0.39743872532025315,0.17723659375864084,0.7766489592163266,0.05474244234885475,0.9430792132167554,0.0,0
Image2046,0.24503004702612685,0.11154915305878603,0.31283364785832674,0.2531181662057143,0.019612248629825572,0.002092169208310948,0.014386868279570577,0.44943564058847385,0.2219124214813532,0.7699498056641544,0.06274424748038261,0.9266892863532266,0.0,0
Image2047,0.14205157229231688,0.0706281216234976,0.24274802780115662,0.3973813517042842,0.04157638209588157,0.005444634605324486,0.017137238542008756,0.5850290263342748,0.36180278108122726,0.7849012708835114,0.07670313773707864,0.9151564890540329,0.0,0
Image2048,0.1499447834129374,0.09042477737912291,0.2786220490550469,0.6195292315604133,0.047799518383939234,0.006605316287003016,0.012339780618303653,0.7570370988817066,0.5879123176815525,0.86793017921232,0.05223147102203886,0.969619862695362,0.0,0
Image2049,0.37056955909555306,0.15305909774400797,0.3717418720866769,0.1734659060220532,0.006790008845026049,0.0005891372683445688,0.013764532331593443,0.36123594051638624,0.14906712799795233,0.7397832728232496,0.06326350395123613,0.928792013672973,0.0,0
Image2050,0.30870259425931657,0.1342398147024224,0.34616755382870323,0.20799438227355008,0.012158111327969241,0.001172059354918169,0.011908092022135316,0.40083514253842983,0.18000302147022418,0.7756059670235684,0.05536708491311548,0.9412385646028678,0.0,0
Image2051,0.21804708134323572,0.10197433420638188,0.2977643569963069,0.275028972114584,0.02398177686521969,0.002682576935551964,0.015456896348217281,0.4715521542937351,0.24242213833667828,0.7780987751093045,0.06529273689215478,0.9211721340024863,0.0,0
Image2052,0.10432667973459235,0.05387488848951983,0.20827411420013858,0.4732253517253746,0.057275042066630484,0.008395729500138845,0.02253037528114941,0.6471911965511905,0.4372381723164531,0.811907579067672,0.08728725995077706,0.8849465048921292,0.0,0
Image2053,0.20854890809199117,0.18589558401270723,0.41287354048700636,0.37261248066289737,0.052402698026423285,0.00747608905439071,0.021541324460777143,0.566031152731265,0.34016611577838807,0.7143370418151261,0.08950194063669481,0.9793464305004558,0.0,0
Image2054,0.5457271564377937,0.40455134616316624,0.6241946541807446,0.1789893552303642,0.011075968729418496,0.001033205302958192,0.04062731649090768,0.36926238252229854,0.15510457054803828,0.6747591734951074,0.10555969384487979,0.9309050262343348,0.0,0
Image2055,0.4146498808242011,0.3443906488575711,0.5734279562157213,0.208753221326968,0.021727199475450786,0.0023536531285306035,0.05040912611015857,0.4037678565109368,0.18240882388812737,0.7045224930882881,0.11575668919987159,0.9164722862827701,0.0,0
Image2056,0.26086478378104827,0.24159023315446274,0.4750952233811772,0.27548071089500614,0.04201578108012257,0.005484707144105992,0.05711878918172361,0.47493637014667933,0.24563983852217716,0.6779750569590128,0.14260391415174134,0.9127798679679557,0.0,0
Image2057,0.2269153253637394,0.19292656516007592,0.42119783486661083,0.42064766615324517,0.04747817777084903,0.006603590289502443,0.024330690136379035,0.6070832610459523,0.3877528211951078,0.727287682730498,0.09363845554107342,0.972079984412781,0.0,0
Image2058,0.5867480191049386,0.4069119100360776,0.6261070202184442,0.1577695609591546,0.008157458380270682,0.0007232675280797302,0.034324685630011786,0.34332763693502377,0.13602366489501783,0.6459618880531839,0.1092060251191227,0.939105946777131,0.0,0
Image2059,0.520122304740346,0.396624802768702,0.6177320591128992,0.19959045210955156,0.012915692512815193,0.0012499897313571224,0.03929060045169428,0.39344338524633016,0.17400949039951996,0.6963584881145417,0.10163534066254937,0.9375037205462848,0.0,0
Image2060,0.37895419784103296,0.3225103587420525,0.5538780552565612,0.20759707828455126,0.02543308672423001,0.0028668717034235156,0.049401094478285126,0.40256117836200894,0.18141703073166826,0.6778598151883841,0.12307751735462141,0.9186075796542159,0.0,0
Image2061,0.2879232121329251,0.2154639913295324,0.4469106867870405,0.5402788570740809,0.032662728427990444,0.004125257894266242,0.022881018523988907,0.7010436756240712,0.5083342569517166,0.7482100734685366,0.09633428101820747,0.9689364710801338,0.0,0
Image2062,0.4082102463580072,0.24908034603322463,0.4828920503578333,0.29613787096908367,0.014504327195228615,0.0015562743775245367,0.020708498839111557,0.4959730628882204,0.2661138275652533,0.6388736553025486,0.10050614299591837,0.9613112151708743,0.0,0
Image2063,0.4964132225320499,0.279102274862588,0.5130290791871102,0.3042934611244835,0.007048579373837807,0.0007630388167393764,0.021583947583508133,0.5038913928932192,0.2740311706894149,0.647601061253587,0.10095018669808159,0.9584289283883494,0.0,0
Image2064,0.3051503271582794,0.5150238958152652,0.7084314674571885,0.037751921931484765,0.0688596747762032,0.011172035091069333,0.05321386777986664,0.14543559590668065,0.031156805778987415,0.37179231116295064,0.19864820114191936,0.971430836454029,0.0,1
Image2065,0.23935102104672273,0.42085484954166247,0.637291512885643,0.04046853777203101,0.08494704514061821,0.015084869442430052,0.056605421655882775,0.15174285463745088,0.033388048923990034,0.39926948916460137,0.20352611153655967,0.9682012887513936,0.0,1
Image2066,0.19519477651086406,0.32479446523236216,0.5559491760489167,0.08930155943882243,0.09851383643041073,0.019087324838235137,0.06395297788426586,0.24652455979510696,0.07572788423996168,0.39927091221957756,0.2371275009118911,0.9698958867858214,0.0,1
Image2067,0.09441438208037688,0.1643727162205759,0.38636824576924705,0.017249463777591505,0.16088866920873493,0.04060200404479046,0.08941170791332892,0.08647615111396367,0.013837735667545302,0.29275627082677125,0.32579090121755666,0.9108517309107063,0.0,1
Image2068,0.3287199874842402,0.23523275409074787,0.46838247718898557,0.4230358918136287,0.027080224644580576,0.0032914093153124224,0.022791817145535125,0.6091939766260541,0.3902832867224544,0.7031258759416883,0.10226121321930848,0.9677770664198362,0.0,0
Image2069,0.42039470656985484,0.25375324372607894,0.48769727667150115,0.2849873319385507,0.013416130869001432,0.0014306030067497005,0.020121335495859722,0.48520755160266593,0.2555346065700492,0.6237113747036083,0.10451122073838029,0.9623770626589412,0.0,0
Image2070,0.17251410323661237,0.23817115843064618,0.4714961640873307,0.0022500618921617883,0.09509089230770212,0.018499182695007152,0.017739307764565025,0.01823806988403636,0.0017740764886806234,0.26453467253718277,0.16390236501193325,0.9763805070680753,0.0,1
Image2071,0.29759393721874083,0.45881151001887155,0.6668351302326551,0.017837600039222513,0.06827802999063232,0.011205290313166943,0.0370233412091045,0.08917661179827796,0.014491289094518486,0.33464241742681833,0.2027684759527196,0.9795305853305032,0.0,1
Image2072,0.23609002144244154,0.4126225796095139,0.6307106560644029,0.04365719642780484,0.086021562570958,0.01538201583216102,0.04514606254244399,0.15906699647842137,0.03607082357613751,0.39954877644073605,0.19810824941608057,0.9805863093701643,0.0,1
Image2073,0.1740403817306722,0.28116613681648694,0.5150400870913718,0.08527965857338585,0.10657055279089553,0.02168538823104466,0.06030919345115541,0.23981632424917132,0.07218800068428224,0.39427074189919087,0.23647408297745337,0.9699611907625085,0.0,1
Image2074,0.07914515520462338,0.13894694450496978,0.35272291363378366,0.007222535222835518,0.17939912841669234,0.04824504040218045,0.09170601879386779,0.046407630186517564,0.00571626324094481,0.22616068936505831,0.3356050387356406,0.8864311351327108,0.0,1
Image2075,0.16433514627794218,0.08252562748051419,0.2648246360294381,0.4769388903214218,0.03954576961363438,0.005273200477187959,0.00856039887198559,0.6518665376927297,0.4431991507580763,0.8109274624028165,0.05226813230735741,0.9723040911049412,0.0,0
Image2076,0.2614413369776284,0.10876435696188058,0.3085191872285158,0.22182241302392955,0.01751339206649464,0.0019317546180500772,0.009356775754909886,0.4190844862618022,0.19523057888844328,0.6758297085379694,0.06688227863747064,0.9538956980048652,0.0,0
Image2077,0.15405565831975954,0.149692886759571,0.36728710016085,0.00613718605740112,0.08716917032162655,0.016884564661779466,0.019860394346438406,0.0409874469274891,0.004844356894546014,0.391753946959863,0.1440518462019579,0.9570467263092914,0.0,1
Image2078,0.0894425885536015,0.10043031568306628,0.29526974083029206,0.0037550166595427,0.12505487439816917,0.0273984582218122,0.01004550545623431,0.027894809380952797,0.002961106475620082,0.2903357782724122,0.1256224219368463,0.9738871377923637,0.0,1
Image2079,0.18010040216080928,0.07376186999393351,0.24873018549685932,0.22018104990981785,0.027259176775895393,0.003223550069728895,0.010907007956157566,0.4163922688113267,0.19294563622180663,0.6856965058133615,0.0644442945302462,0.9216943672033362,0.0,0
Image2080,0.19222872550914327,0.0922083633798689,0.28165397911270146,0.38106585053053127,0.031458357337904856,0.0039407275346762865,0.010370354550280875,0.5731033264621505,0.34814305870882223,0.7580269045252654,0.0589425565351893,0.9602557699761838,0.0,0
Image2081,0.276843543800558,0.11378301871601844,0.3162561434426014,0.21354107861172586,0.01520029804525131,0.0016268507032610128,0.009625416094907939,0.40978433280618104,0.18739384676772933,0.667225528612276,0.06867925516966651,0.9521585540029838,0.0,0
Image2082,0.15801882885618865,0.06600787865746051,0.23368448466360603,0.23005810568726726,0.032439158578461295,0.004014088096497848,0.012846348353706048,0.42723431391012034,0.202228759784369,0.6995255963000104,0.06814299731162193,0.9044467342684759,0.0,0
Image2083,0.2574289316510683,0.1412105290267799,0.35583603375544787,0.26201283627468963,0.031169706244084584,0.004021647585114795,0.01323775824657901,0.4622636150916851,0.23369886409239057,0.6568189785600962,0.0881941591839703,0.9677922955385379,0.0,0
Image2084,0.3470836439266351,0.18286665863115048,0.4092392803054974,0.23867643992120705,0.018037493771284836,0.0020488627522200634,0.013518884906179396,0.4380509724583277,0.21170556187721293,0.641678830343042,0.09317887767771604,0.9690410922203525,0.0,0
Image2085,0.22792532876876237,0.11510373936885444,0.31826397233252973,0.22546843061058924,0.02554667743230745,0.00289527084158713,0.011175404391377066,0.4194631106688268,0.19555299463443154,0.7906833167960615,0.0624064998005088,0.9559317397420761,0.0,0
Image2086,0.28776216375399194,0.1612602737258196,0.38239567755799736,0.24512156976160676,0.027050911984687738,0.003383866682008709,0.012464167150921475,0.44457007776535734,0.21752106312512634,0.6730772531635099,0.08270431643498603,0.9747870457000238,0.0,0
Image2087,0.5431724690096903,0.5250079013278754,0.7155781202035345,0.023800620886856725,0.028663106427362035,0.0037108827717870843,0.052204729383361695,0.10798825855883115,0.01941609996953623,0.4414607928387798,0.17178029076275214,0.9440698347311658,0.0,1
Image2088,0.19716370797787683,0.1808727158592215,0.40683049165136476,0.27708525247475935,0.06328222636511269,0.010001054872126658,0.06922141126990372,0.47788479099850845,0.24846035457420848,0.5714302265463651,0.21454337107879431,0.8937542034995234,0.0,0
Image2089,0.14039185371285556,0.13097951031821797,0.3415600394897835,0.33380426208418656,0.08469928539229624,0.015162977996078752,0.06895368802260535,0.5319127916633394,0.30297508505744186,0.6162280845402861,0.2030010275070829,0.890295597833989,0.0,0
Image2090,0.33537082539594965,0.3319975603500673,0.5624335041683093,0.16615750851279718,0.036222183195115436,0.004545968899931355,0.022896690512913088,0.3544333682312395,0.1440430276899806,0.6339502151130956,0.11411729352541636,0.9831043351600646,0.0,0
Image2091,0.7685670375380775,0.5826211892737425,0.7555556216134529,0.08404506737962855,0.008123502591003334,0.0008779772856942667,0.05626313873946537,0.23766468240977962,0.07107012469759985,0.49618731293039897,0.1815597255152587,0.9274266980685253,0.0,1
Image2092,0.01591618122083876,0.02735679603084777,0.1402836431786203,0.007582610767728478,0.3875816993766908,0.17587237617831608,0.05753806342910017,0.04793638481516787,0.005971951144851151,0.014203300033859945,0.33206815438086246,0.5963165521419458,0.0,1
Image2093,0.33868382061971486,0.2030794591605088,0.4329565121737149,0.27198197085063597,0.02094443079755432,0.0024105045833648538,0.02082968611798673,0.4723414456025298,0.24317071038842655,0.642432105267289,0.10190896975706265,0.9529578314908216,0.0,0
Image2094,0.3995877161499322,0.2354213648581496,0.4685829183999179,0.3760856747419207,0.013687783949335862,0.0014936589796428626,0.020070045345234606,0.569070281019164,0.343582780710479,0.7162575800791764,0.09557564235888505,0.9617885950363911,0.0,0
Image2095,0.2644612241517356,0.20732736660027254,0.4377893156570271,0.017206096580502442,0.03982995185252721,0.005428875901551622,0.013204862847059294,0.08557773962706913,0.013623279113291083,0.4715094938529537,0.09774203292133045,0.9035277084364748,0.0,1
Image2096,0.23033599293227716,0.15413066282359147,0.373149730961048,0.49726840905439235,0.0375443946813526,0.0049649720248718604,0.019694030677846915,0.6684290608301716,0.4646395143245723,0.73220844309497,0.09476355744084201,0.9620541400073077,0.0,0
Image2097,0.37160118899717476,0.22310121723821394,0.4553175428366842,0.2971562409731366,0.01683558463971021,0.0018502624486546404,0.020388698494638903,0.496831749258798,0.2669668329091751,0.6803393072130699,0.09028627720148412,0.9573717953761736,0.0,0
